date,actual_temp,forecast_ensemble,wind_speed,wind_dir,wind_north_component,wind_east_component,wind_advection_warm,wind_advection_cold,wind_advection_neutral,temp_850mb,temp_850mb_change_24hr,airmass_warming,airmass_cooling,airmass_stable
2025-04-18,68.0,66.19048583984379,14.779059757645376,189.82127141488178,-0.9853446392386417,-0.17057532624524308,1,0,0,43.15352905273441,14.145391845703124,1,0,0
2025-04-19,85.0,73.21074951171879,14.62456658900848,206.98123340808215,-0.8911551759031966,-0.4536986361682639,1,0,0,61.76508300781254,17.14652709960938,1,0,0
2025-04-20,73.0,65.16661499023442,13.92944672138903,321.13353990843103,0.7786106133297098,-0.6275073806819591,0,1,0,41.943494873046916,-17.816802978515625,0,1,0
2025-04-21,57.0,52.98261230468754,10.680455514188287,131.25473583923122,-0.6594079569093448,0.7517853060313454,1,0,0,44.67277343750004,1.6832153320312528,0,0,1
2025-04-22,82.0,74.8167309570313,12.223818274209439,268.3231108083032,-0.02926305951970928,-0.9995717449725887,0,0,1,48.076612548828166,2.308612060546878,0,0,1
2025-04-23,76.0,71.47551391601567,5.237677777174569,282.10334851804157,0.2096757068038474,-0.9777709844213557,0,0,1,45.50443847656254,-2.0552124023437486,0,0,1
2025-04-24,77.0,71.15295532226567,7.428122734924045,144.26414086017422,-0.8117181527330274,0.5840493476785001,1,0,0,48.502882080078166,4.404473876953126,0,0,1
2025-04-25,77.0,74.85210693359379,11.012981911574823,177.82095229506874,-0.9992768875011558,0.038022389535672774,1,0,0,52.642365722656294,3.155108642578128,0,0,1
2025-04-26,74.0,70.2721264648438,16.301007908931968,196.00239290031575,-0.9612501833844446,-0.2756775016996701,1,0,0,52.13117187500004,-0.956634521484375,0,0,1
2025-04-27,59.0,57.00756347656254,23.74839881956684,305.1284295001899,0.5754111376279873,-0.8178643057950783,0,1,0,30.869056396484417,-20.850292968749997,0,1,0
2025-04-28,76.0,72.73410766601566,5.901913557598911,214.57213634891065,-0.8234124206724196,-0.5674433764547668,1,0,0,40.62903564453129,10.758142089843751,1,0,0
2025-04-29,79.0,77.0792553710938,17.331326294263935,193.6476988783641,-0.9717649073957542,-0.23595119146578025,1,0,0,52.56738403320317,9.66187133789063,1,0,0
2025-04-30,73.0,70.89609497070316,14.105567054810129,301.3932658866123,0.5209093083251247,-0.8536120269186934,0,1,0,46.43739746093754,-8.942211914062504,0,1,0
2025-05-01,71.0,68.18834960937504,9.881651301451269,130.95889422918393,-0.6555174081169958,0.7551800630681242,1,0,0,51.08109863281254,3.409771728515622,0,0,1
2025-05-02,84.0,78.96313598632817,7.105108227803766,183.58137485625997,-0.998047087016219,-0.06246608758710314,1,0,0,54.15304077148441,3.6973937988281236,0,0,1
2025-05-03,85.0,80.15350463867192,10.25793866556863,140.68135885550427,-0.7736340987199861,0.6336326075082584,1,0,0,55.66421020507816,2.066693115234372,0,0,1
2025-05-04,69.0,72.0738842773438,13.743996599107131,154.51186398302815,-0.9026744090235672,0.43032419324731636,1,0,0,51.47265136718754,-5.199499511718756,0,1,0
2025-05-05,61.0,60.70660522460942,7.860092081823536,116.56192157889346,-0.4471647396163336,0.8944516172738783,1,0,0,49.536530761718794,-2.2941650390624986,0,0,1
2025-05-06,64.0,65.2502758789063,7.963428527050455,166.8813499931419,-0.9739021397696941,0.22696832852186938,1,0,0,52.09425781250004,2.4598937988281264,0,0,1
2025-05-07,74.0,65.14722412109379,8.2702308932177,225.24352893883324,-0.7040949292419059,-0.7101058587392696,1,0,0,42.25308959960942,-10.314624023437496,0,1,0
2025-05-08,78.0,67.58531005859379,6.639427467687611,195.6089150440742,-0.9631207120556367,-0.2690696824420088,1,0,0,45.01994140625004,1.843231201171875,0,0,1
2025-05-09,60.0,56.00445678710942,2.4058462126026656,142.13897712504905,-0.7895017876394379,0.6137482605385793,1,0,0,45.03686035156254,-3.7522705078125043,0,0,1
2025-05-10,72.0,61.40423706054692,16.40140138561828,299.9264725749411,0.49888822195294846,-0.8666663383313243,0,1,0,39.103913574218794,-9.528552246093746,0,1,0
2025-05-11,77.0,70.43664672851567,12.371103909619125,318.2539785948233,0.7461036118057025,-0.6658298584852482,0,1,0,43.937183837890665,5.967114257812497,1,0,0
2025-05-12,72.0,67.73071411132817,8.914085878039096,152.34029466697783,-0.8857203183800741,0.46421925596500196,1,0,0,50.29266479492192,3.578082275390628,0,0,1
2025-05-13,69.0,73.1083569335938,9.203092575777742,137.15802531410958,-0.7332319113499418,0.679978649795794,1,0,0,52.13292968750004,0.3178344726562443,0,0,1
2025-05-14,62.0,61.16330688476567,14.162820738447676,99.60401491035414,-0.1668378384060932,0.9859843485958498,0,0,1,50.284150390625044,-0.3166259765624986,0,0,1
2025-05-15,69.0,62.915516357421915,4.234222000364233,126.08345382463774,-0.5889629972365309,0.8081600014144242,1,0,0,52.37182739257817,0.6712097167968807,0,0,1
2025-05-16,72.0,68.57655151367192,8.497321993061794,157.96723927282693,-0.9269695094989792,0.37513667970384057,1,0,0,55.27551391601567,1.6376770019531293,0,0,1
2025-05-17,82.0,71.86789062500004,6.644345092445088,189.5386846787158,-0.986173940721446,-0.16571348358517446,1,0,0,56.337232666015666,-1.0756164550781264,0,0,1
2025-05-18,73.0,68.72327392578129,17.678059932020737,263.48354005130693,-0.11348864271282945,-0.9935392936241625,0,0,1,44.65503051757817,-14.07738647460937,0,1,0
2025-05-19,69.0,66.12736938476567,17.142573795946415,298.9081350216353,0.48340667938642556,-0.8753959003357221,0,1,0,40.044892578125044,-5.851593017578125,0,1,0
2025-05-20,67.0,63.25213745117192,8.327750117534704,331.1964765370514,0.8762770524487246,-0.4818075625722112,0,1,0,35.70320556640629,-7.690704345703125,0,1,0
2025-05-21,59.0,53.62256591796879,11.770064574156924,85.6734320124253,0.07544111235735636,0.9971502587706051,0,0,1,34.40648925781254,-3.1120971679687557,0,0,1
2025-05-22,51.0,50.661915283203165,10.782709216959905,44.086290556809224,0.7182927916846694,0.6957409470584897,0,1,0,37.71040771484379,2.669403076171875,0,0,1
2025-05-23,63.0,51.75675781250004,4.82393882710816,248.3405497540857,-0.3690890927828932,-0.9293940184812365,0,0,1,34.91284912109379,-4.87628173828125,0,0,1
2025-05-24,64.0,57.370716552734415,12.378761279413066,269.53984716633227,-0.008031095675110149,-0.9999677502311048,0,0,1,33.94385498046879,-1.9601806640624986,0,0,1
2025-05-25,66.0,63.253895263671915,14.90041877796467,284.4474774187139,0.2494924058059245,-0.9683767549074956,0,0,1,36.86479003906254,1.1536743164062528,0,0,1
2025-05-26,73.0,69.12795532226566,6.424423656325639,341.98957763914245,0.9510002889747822,-0.30918999073366005,0,1,0,39.45283935546879,0.5648071289062457,0,0,1
2025-05-27,74.0,74.99921386718754,0.11030071552709722,281.5589957435302,0.20037682759244055,-0.9797189020142407,0,0,1,43.99123657226566,3.4711853027343693,0,0,1
