date,actual_temp,forecast_ensemble,wind_speed,wind_dir,wind_north_component,wind_east_component,wind_advection_warm,wind_advection_cold,wind_advection_neutral,temp_850mb,temp_850mb_change_24hr,airmass_warming,airmass_cooling,airmass_stable
2025-01-17,46.0,34.79210937500004,18.833643379331615,200.27662012125725,-0.9380304256508515,-0.34655291162141794,1,0,0,41.037672119140666,22.176837158203124,1,0,0
2025-01-18,42.0,24.22677734375004,20.577012736440015,332.6121115293429,0.8879126451214575,-0.46001210270319703,0,1,0,5.2496533203125395,-34.24345092773438,0,1,0
2025-01-19,17.0,8.12411621093754,17.595708070507257,304.39782557396325,0.5649356892234441,-0.8251349386867777,0,1,0,-10.679011840820273,-21.687808227539065,0,1,0
2025-01-20,13.0,10.48683593750004,19.14164226587342,259.3564710898569,-0.1846980558519295,-0.9827953134628378,0,0,1,-14.967250366210898,-4.846261596679689,0,0,1
2025-01-21,2.0,2.3155895996094173,15.826892758099753,262.57778659469136,-0.12918005488321466,-0.9916211541815603,0,0,1,-17.112578124999956,-2.4536315917968707,0,0,1
2025-01-22,26.0,19.77017333984379,24.71009136064305,201.2083824133248,-0.9322708853060185,-0.3617609658472464,1,0,0,13.578883056640667,32.71327514648438,1,0,0
2025-01-23,26.0,18.969324951171917,17.05867675720605,318.07013826654133,0.7439633804660467,-0.6682203891872294,0,1,0,-1.3358264160155855,-16.534094238281252,0,1,0
2025-01-24,24.0,18.471809082031292,13.731324211757235,219.49096532095717,-0.7717248737223773,-0.6359565388280718,1,0,0,9.44082763671879,6.313458251953126,1,0,0
2025-01-25,44.0,31.02522705078129,10.398457398119492,238.78417196703307,-0.5182632850833325,-0.8552211218945849,1,0,0,18.304102783203167,11.96015625,1,0,0
2025-01-26,33.0,25.42659423828129,11.271885979736684,258.8823892721908,-0.1928235726272306,-0.9812334430905172,0,0,1,14.419117431640665,-5.766339111328126,0,1,0
2025-01-27,45.0,32.25146606445317,20.81677013957245,232.7656267814309,-0.6050768649117656,-0.7961670600750504,1,0,0,29.571845703125042,15.334277343750003,1,0,0
2025-01-28,49.0,31.46380126953129,16.340815689379156,228.61975861660477,-0.6610531480167773,-0.750339080347751,1,0,0,29.29070556640629,3.2218505859374993,0,0,1
2025-01-29,48.0,34.05706909179692,13.278637138135146,300.77781068205184,0.5117101713626191,-0.8591581347598584,0,1,0,20.01242187500004,-11.84161376953125,0,1,0
2025-01-30,49.0,43.51349609375004,13.908979310271972,214.23879896998332,-0.826699758797922,-0.5626433228995591,1,0,0,42.698475341796915,19.890527343749998,1,0,0
2025-01-31,41.0,33.90045898437504,21.77078959357699,21.000356819180464,0.9335781946819367,0.3583737635687298,0,1,0,33.63129394531254,-9.670111083984374,0,1,0
2025-02-01,35.0,30.953870849609416,15.766452937550392,126.95685695958498,-0.6012134895580602,0.7990884431484542,1,0,0,30.25113037109379,-5.570837402343752,0,1,0
2025-02-02,45.0,37.01475341796879,9.690299112757943,212.714030853455,-0.8413784601853797,-0.5404463772994315,1,0,0,41.67273681640629,12.911627197265627,1,0,0
2025-02-03,48.0,46.50133789062504,11.273182739271995,282.44059546506827,0.21542726947371268,-0.9765198879526726,0,0,1,46.17207763671879,7.432196044921874,1,0,0
2025-02-04,35.0,26.804005126953165,19.060539389554865,0.29146051088519137,0.9999870615203637,0.005086923615358616,0,1,0,20.93615234375004,-27.93779296875,0,1,0
2025-02-05,32.0,26.622620849609415,12.502646195265646,111.33927435429673,-0.36388978848233783,0.9314420120642398,0,0,1,22.40843017578129,3.6377929687499986,0,0,1
2025-02-06,39.0,33.241608886718794,17.11932331177819,268.197879148859,-0.03144775662687561,-0.9995053969854975,0,0,1,31.27154052734379,8.531817626953124,1,0,0
2025-02-07,33.0,22.46621826171879,5.758695597459535,265.1505637131223,-0.08453761200170361,-0.9964202889127908,0,0,1,18.579859619140667,-12.224707031249999,0,1,0
2025-02-08,34.0,30.93557861328129,13.043003656102515,108.12918688885647,-0.3111605889611477,0.9503573474632327,0,0,1,24.64744384765629,6.3533935546875,1,0,0
2025-02-09,33.0,27.192756347656292,8.572628241001283,280.65795463983034,0.1849454947398096,-0.9827487796865724,0,0,1,14.268989257812542,-11.962902832031247,0,1,0
2025-02-10,37.0,30.49348876953129,7.962700570708268,279.61394269502307,0.16700867990324608,-0.9859554253803643,0,0,1,15.22567871093754,2.2610961914062493,0,0,1
2025-02-11,30.0,27.442695312500042,16.756176894416626,4.425723499544554,0.9970182079860527,0.07716665694637882,0,1,0,12.941511230468791,-1.9031616210937514,0,0,1
