game_id,game_date,season,away_team,home_team,away_team_id,home_team_id,away_score,home_score,total_runs,home_win,innings,extra_innings,away_starter_id,away_starter_name,home_starter_id,home_starter_name,winning_pitcher_id,losing_pitcher_id,venue_id,venue_name,day_night,game_type
718762,2023-04-01,2023,SF,NYY,137,147,7,5,12,0,9,0,502171.0,Alex Cobb,657376.0,Clarke Schmidt,596001.0,650633.0,3313,Yankee Stadium,day,R
718757,2023-04-01,2023,LAA,OAK,108,133,13,1,14,0,9,0,663776.0,Patrick Sandoval,660261.0,Shintaro Fujinami,663776.0,660261.0,10,Oakland Coliseum,day,R
718761,2023-04-01,2023,BAL,BOS,110,111,8,9,17,1,9,0,665152.0,Dean Kremer,519242.0,Chris Sale,445276.0,642585.0,3,Fenway Park,day,R
718756,2023-04-01,2023,PIT,CIN,134,113,2,6,8,1,9,0,448179.0,Rich Hill,666157.0,Nick Lodolo,666157.0,448179.0,2602,Great American Ball Park,day,R
718754,2023-04-01,2023,DET,TB,116,139,2,12,14,1,9,0,605513.0,Spencer Turnbull,621107.0,Zach Eflin,621107.0,605513.0,12,Tropicana Field,day,R
718751,2023-04-01,2023,MIN,KC,142,118,2,0,2,0,9,0,543243.0,Sonny Gray,543475.0,Jordan Lyles,543243.0,543475.0,7,Kauffman Stadium,day,R
718755,2023-04-01,2023,NYM,MIA,121,146,6,2,8,0,9,0,656731.0,Tylor Megill,665795.0,Edward Cabrera,656731.0,677053.0,4169,loanDepot park,day,R
718750,2023-04-02,2023,COL,SD,115,135,4,8,12,1,9,0,570632.0,José Ureña,608379.0,Michael Wacha,608379.0,570632.0,2680,Petco Park,night,R
718749,2023-04-02,2023,ARI,LAD,109,119,1,10,11,1,9,0,518516.0,Madison Bumgarner,477132.0,Clayton Kershaw,477132.0,518516.0,22,Dodger Stadium,night,R
718746,2023-04-02,2023,CLE,SEA,114,136,2,0,2,0,9,0,650644.0,Aaron Civale,669302.0,Logan Gilbert,650644.0,669302.0,680,T-Mobile Park,night,R
718742,2023-04-02,2023,DET,TB,116,139,1,5,6,1,9,0,666214.0,Joey Wentz,605488.0,Jeffrey Springs,605488.0,666214.0,12,Tropicana Field,day,R
718748,2023-04-02,2023,BAL,BOS,110,111,5,9,14,1,9,0,608344.0,Cole Irvin,656557.0,Tanner Houck,656557.0,608344.0,3,Fenway Park,day,R
718743,2023-04-02,2023,ATL,WSH,144,120,1,4,5,1,9,0,694363.0,Jared Shuster,669022.0,MacKenzie Gore,669022.0,694363.0,3309,Nationals Park,day,R
718747,2023-04-02,2023,SF,NYY,137,147,0,6,6,1,9,0,548389.0,Ross Stripling,666745.0,Jhony Brito,666745.0,548389.0,3313,Yankee Stadium,day,R
718744,2023-04-02,2023,PIT,CIN,134,113,1,3,4,1,9,0,592826.0,Vince Velasquez,668933.0,Graham Ashcraft,668933.0,592826.0,2602,Great American Ball Park,day,R
718741,2023-04-02,2023,NYM,MIA,121,146,5,1,6,0,9,0,673540.0,Kodai Senga,669432.0,Trevor Rogers,673540.0,669432.0,4169,loanDepot park,day,R
718745,2023-04-02,2023,MIN,KC,142,118,7,4,11,0,9,0,657746.0,Joe Ryan,641745.0,Brad Keller,657746.0,641745.0,7,Kauffman Stadium,day,R
718740,2023-04-02,2023,CWS,HOU,145,117,6,3,9,0,9,0,605182.0,Mike Clevinger,677651.0,Luis Garcia,605182.0,677651.0,2392,Minute Maid Park,day,R
718737,2023-04-02,2023,TOR,STL,141,138,4,9,13,1,9,0,605135.0,Chris Bassitt,656756.0,Jordan Montgomery,656756.0,605135.0,2889,Busch Stadium,day,R
718738,2023-04-02,2023,MIL,CHC,158,112,9,5,14,0,9,0,641778.0,Eric Lauer,592791.0,Jameson Taillon,641778.0,592791.0,17,Wrigley Field,day,R
718734,2023-04-02,2023,LAA,OAK,108,133,6,0,6,0,9,0,542881.0,Tyler Anderson,686610.0,Ken Waldichuk,542881.0,686610.0,10,Oakland Coliseum,day,R
718736,2023-04-02,2023,ARI,LAD,109,119,2,1,3,0,9,0,605200.0,Zach Davies,592789.0,Noah Syndergaard,605177.0,660813.0,22,Dodger Stadium,day,R
718733,2023-04-02,2023,COL,SD,115,135,1,3,4,1,9,0,596295.0,Austin Gomber,607625.0,Seth Lugo,607625.0,596295.0,2680,Petco Park,day,R
718735,2023-04-02,2023,CLE,SEA,114,136,6,5,11,0,10,1,615698.0,Cal Quantrill,594835.0,Marco Gonzales,660853.0,682171.0,680,T-Mobile Park,day,R
718739,2023-04-02,2023,PHI,TEX,143,140,1,2,3,1,9,0,663559.0,Bailey Falter,527048.0,Martín Pérez,527048.0,663559.0,5325,Globe Life Field,night,R
718731,2023-04-03,2023,NYM,MIL,121,158,0,10,10,1,9,0,471911.0,Carlos Carrasco,642547.0,Freddy Peralta,642547.0,471911.0,32,American Family Field,day,R
718730,2023-04-03,2023,SF,CWS,137,145,12,3,15,0,9,0,543101.0,Anthony DeSclafani,656629.0,Michael Kopech,543101.0,656629.0,4,Guaranteed Rate Field,day,R
718728,2023-04-03,2023,CHC,CIN,112,113,6,7,13,1,9,0,592767.0,Drew Smyly,656818.0,Connor Overton,518585.0,592767.0,2602,Great American Ball Park,night,R
718729,2023-04-03,2023,MIN,MIA,142,146,11,1,12,0,9,0,641816.0,Tyler Mahle,456501.0,Johnny Cueto,641816.0,456501.0,4169,loanDepot park,night,R
718732,2023-04-03,2023,TB,WSH,139,120,6,2,8,0,9,0,656876.0,Drew Rasmussen,592866.0,Trevor Williams,656876.0,592866.0,3309,Nationals Park,night,R
718725,2023-04-03,2023,PHI,NYY,143,147,1,8,9,1,9,0,592836.0,Taijuan Walker,641482.0,Nestor Cortes,641482.0,592836.0,3313,Yankee Stadium,night,R
718724,2023-04-03,2023,PIT,BOS,134,111,7,6,13,0,9,0,670912.0,Johan Oviedo,676710.0,Kutter Crawford,621249.0,676710.0,3,Fenway Park,night,R
718719,2023-04-03,2023,TOR,KC,141,118,5,9,14,1,9,0,621244.0,José Berríos,663903.0,Brady Singer,663903.0,621244.0,7,Kauffman Stadium,night,R
718727,2023-04-03,2023,ATL,STL,144,138,8,4,12,0,9,0,450203.0,Charlie Morton,663765.0,Jake Woodford,450203.0,663765.0,2889,Busch Stadium,night,R
718726,2023-04-04,2023,BAL,TEX,110,140,2,0,2,0,9,0,680694.0,Kyle Bradish,592351.0,Jon Gray,543056.0,592351.0,5325,Globe Life Field,night,R
718723,2023-04-04,2023,DET,HOU,116,117,7,6,13,0,11,1,571510.0,Matthew Boyd,686613.0,Hunter Brown,622259.0,593576.0,2392,Minute Maid Park,night,R
718721,2023-04-04,2023,CLE,OAK,114,133,12,11,23,0,10,1,668676.0,Zach Plesac,621076.0,James Kaprielian,661403.0,543507.0,10,Oakland Coliseum,night,R
718722,2023-04-04,2023,ARI,SD,109,135,4,5,9,1,9,0,669194.0,Ryne Nelson,677960.0,Ryan Weathers,657612.0,543518.0,2680,Petco Park,night,R
718720,2023-04-04,2023,LAA,SEA,108,136,7,3,10,0,9,0,672282.0,Reid Detmers,669923.0,George Kirby,572193.0,669923.0,680,T-Mobile Park,night,R
718718,2023-04-04,2023,COL,LAD,115,119,4,13,17,1,9,0,663372.0,Ryan Feltner,675627.0,Michael Grove,622075.0,663372.0,22,Dodger Stadium,night,R
718717,2023-04-04,2023,ARI,SD,109,135,8,6,14,0,9,0,668678.0,Zac Gallen,506433.0,Yu Darvish,656464.0,472610.0,2680,Petco Park,day,R
718716,2023-04-04,2023,CHC,CIN,112,113,12,5,17,0,9,0,669713.0,Hayden Wesneski,570666.0,Luis Cessa,640470.0,571656.0,2602,Great American Ball Park,night,R
718714,2023-04-04,2023,MIN,MIA,142,146,0,1,1,1,9,0,628317.0,Kenta Maeda,645261.0,Sandy Alcantara,645261.0,628317.0,4169,loanDepot park,night,R
718715,2023-04-04,2023,TB,WSH,139,120,10,6,16,0,9,0,676596.0,Josh Fleming,641771.0,Chad Kuhl,657044.0,640448.0,3309,Nationals Park,night,R
718710,2023-04-04,2023,PHI,NYY,143,147,4,1,5,0,9,0,621381.0,Matt Strahm,593334.0,Domingo Germán,571479.0,593334.0,3313,Yankee Stadium,night,R
718713,2023-04-04,2023,PIT,BOS,134,111,4,1,5,0,9,0,672710.0,Roansy Contreras,601713.0,Nick Pivetta,672710.0,601713.0,3,Fenway Park,night,R
718708,2023-04-04,2023,TOR,KC,141,118,4,1,5,0,9,0,579328.0,Yusei Kikuchi,663460.0,Kris Bubic,579328.0,663460.0,7,Kauffman Stadium,night,R
718712,2023-04-04,2023,NYM,MIL,121,158,0,9,9,1,9,0,453286.0,Max Scherzer,489119.0,Wade Miley,489119.0,453286.0,32,American Family Field,night,R
718711,2023-04-04,2023,ATL,STL,144,138,4,1,5,0,9,0,689266.0,Dylan Dodd,571927.0,Steven Matz,689266.0,571927.0,2889,Busch Stadium,night,R
718709,2023-04-05,2023,BAL,TEX,110,140,7,2,9,0,9,0,502043.0,Kyle Gibson,571760.0,Andrew Heaney,502043.0,571760.0,5325,Globe Life Field,night,R
718705,2023-04-05,2023,DET,HOU,116,117,6,3,9,0,9,0,666159.0,Matt Manning,664285.0,Framber Valdez,666159.0,664285.0,2392,Minute Maid Park,night,R
718707,2023-04-05,2023,CLE,OAK,114,133,3,4,7,1,9,0,669456.0,Shane Bieber,676664.0,JP Sears,543507.0,675916.0,10,Oakland Coliseum,night,R
718706,2023-04-05,2023,LAA,SEA,108,136,2,11,13,1,9,0,660761.0,José Suarez,622491.0,Luis Castillo,622491.0,660761.0,680,T-Mobile Park,night,R
718703,2023-04-05,2023,COL,LAD,115,119,2,5,7,1,9,0,608566.0,Germán Márquez,628711.0,Julio Urías,628711.0,608566.0,22,Dodger Stadium,night,R
718704,2023-04-05,2023,TB,WSH,139,120,7,2,9,0,9,0,663556.0,Shane McClanahan,571578.0,Patrick Corbin,663556.0,571578.0,3309,Nationals Park,day,R
718699,2023-04-05,2023,PHI,NYY,143,147,2,4,6,1,9,0,605400.0,Aaron Nola,543037.0,Gerrit Cole,543037.0,605400.0,3313,Yankee Stadium,day,R
718701,2023-04-05,2023,MIN,MIA,142,146,2,5,7,1,9,0,641154.0,Pablo López,666200.0,Jesús Luzardo,571670.0,643377.0,4169,loanDepot park,day,R
718697,2023-04-05,2023,ATL,STL,144,138,5,2,7,0,9,0,693821.0,Bryce Elder,571945.0,Miles Mikolas,693821.0,571945.0,2889,Busch Stadium,day,R
718702,2023-04-05,2023,PIT,BOS,134,111,4,1,5,0,9,0,656605.0,Mitch Keller,446372.0,Corey Kluber,656605.0,446372.0,3,Fenway Park,day,R
718698,2023-04-05,2023,NYM,MIL,121,158,6,7,13,1,9,0,656849.0,David Peterson,669203.0,Corbin Burnes,642207.0,493603.0,32,American Family Field,day,R
718694,2023-04-05,2023,BAL,TEX,110,140,2,5,7,1,9,0,680570.0,Grayson Rodriguez,594798.0,Jacob deGrom,594798.0,608723.0,5325,Globe Life Field,day,R
718696,2023-04-05,2023,DET,HOU,116,117,2,8,10,1,9,0,593958.0,Eduardo Rodriguez,664299.0,Cristian Javier,664299.0,593958.0,2392,Minute Maid Park,day,R
718695,2023-04-05,2023,SF,CWS,137,145,3,7,10,1,9,0,657277.0,Logan Webb,656302.0,Dylan Cease,656302.0,657277.0,4,Guaranteed Rate Field,day,R
718689,2023-04-05,2023,CLE,OAK,114,133,6,4,10,0,10,1,683769.0,Hunter Gaddis,666205.0,Kyle Muller,669212.0,667427.0,10,Oakland Coliseum,day,R
718691,2023-04-05,2023,LAA,SEA,108,136,4,3,7,0,9,0,660271.0,Shohei Ohtani,623167.0,Chris Flexen,660271.0,623167.0,680,T-Mobile Park,day,R
718692,2023-04-05,2023,TOR,KC,141,118,3,0,3,0,9,0,666201.0,Alek Manoah,425844.0,Zack Greinke,666201.0,425844.0,7,Kauffman Stadium,night,R
718700,2023-04-05,2023,CHC,CIN,112,113,0,0,0,0,9,0,573186.0,Marcus Stroman,668881.0,Hunter Greene,,,2602,Great American Ball Park,day,R
718690,2023-04-06,2023,BOS,DET,111,116,6,3,9,0,9,0,519242.0,Chris Sale,605513.0,Spencer Turnbull,519242.0,605513.0,2394,Comerica Park,day,R
718686,2023-04-06,2023,TOR,KC,141,118,6,3,9,0,9,0,592332.0,Kevin Gausman,543475.0,Jordan Lyles,592332.0,543475.0,7,Kauffman Stadium,day,R
718687,2023-04-06,2023,SF,CWS,137,145,16,6,22,0,9,0,622072.0,Alex Wood,458681.0,Lance Lynn,596001.0,458681.0,4,Guaranteed Rate Field,day,R
718682,2023-04-06,2023,WSH,COL,120,115,0,1,1,1,9,0,680686.0,Josiah Gray,607536.0,Kyle Freeland,607536.0,680686.0,19,Coors Field,day,R
718681,2023-04-06,2023,SD,ATL,135,144,6,7,13,1,9,0,605483.0,Blake Snell,675911.0,Spencer Strider,621345.0,622503.0,4705,Truist Park,night,R
718683,2023-04-07,2023,LAD,ARI,119,109,5,2,7,0,9,0,669160.0,Dustin May,518876.0,Merrill Kelly,669160.0,518876.0,15,Chase Field,night,R
718693,2023-04-06,2023,MIA,NYM,146,121,0,0,0,0,9,0,665795.0,Edward Cabrera,656731.0,Tylor Megill,,,3289,Citi Field,day,R
718685,2023-04-06,2023,CIN,PHI,113,143,0,0,0,0,9,0,668881.0,Hunter Greene,554430.0,Zack Wheeler,,,2681,Citizens Bank Park,day,R
718688,2023-04-06,2023,NYY,BAL,147,110,0,0,0,0,9,0,657376.0,Clarke Schmidt,665152.0,Dean Kremer,,,2,Oriole Park at Camden Yards,day,R
718684,2023-04-06,2023,HOU,MIN,117,142,0,0,0,0,9,0,,,,,,,3312,Target Field,day,R
718693,2023-04-07,2023,MIA,NYM,146,121,3,9,12,1,9,0,665795.0,Edward Cabrera,656731.0,Tylor Megill,656731.0,665795.0,3289,Citi Field,day,R
718675,2023-04-07,2023,TEX,CHC,140,112,0,2,2,1,9,0,543135.0,Nathan Eovaldi,573186.0,Marcus Stroman,573186.0,543135.0,17,Wrigley Field,day,R
718685,2023-04-07,2023,CIN,PHI,113,143,2,5,7,1,9,0,668881.0,Hunter Greene,554430.0,Zack Wheeler,642397.0,571882.0,2681,Citizens Bank Park,day,R
718688,2023-04-07,2023,NYY,BAL,147,110,6,7,13,1,9,0,657376.0,Clarke Schmidt,665152.0,Dean Kremer,672335.0,676760.0,2,Oriole Park at Camden Yards,day,R
718677,2023-04-07,2023,SEA,CLE,136,114,5,3,8,0,9,0,669302.0,Logan Gilbert,650644.0,Aaron Civale,682171.0,650644.0,5,Progressive Field,day,R
718684,2023-04-07,2023,HOU,MIN,117,142,2,3,5,1,10,1,664353.0,José Urquidy,543243.0,Sonny Gray,605347.0,592773.0,3312,Target Field,day,R
718679,2023-04-07,2023,CWS,PIT,145,134,9,13,22,1,9,0,608337.0,Lucas Giolito,448179.0,Rich Hill,664294.0,518617.0,31,PNC Park,day,R
718680,2023-04-07,2023,KC,SF,118,137,3,1,4,0,9,0,641745.0,Brad Keller,502171.0,Alex Cobb,641745.0,502171.0,2395,Oracle Park,day,R
718678,2023-04-07,2023,OAK,TB,133,139,5,9,14,1,9,0,686610.0,Ken Waldichuk,621107.0,Zach Eflin,621107.0,686610.0,12,Tropicana Field,night,R
718676,2023-04-07,2023,SD,ATL,135,144,5,4,9,0,9,0,607259.0,Nick Martinez,694363.0,Jared Shuster,641703.0,543859.0,4705,Truist Park,night,R
718674,2023-04-08,2023,STL,MIL,138,158,0,4,4,1,9,0,656427.0,Jack Flaherty,605540.0,Brandon Woodruff,605540.0,656427.0,32,American Family Field,night,R
718673,2023-04-08,2023,WSH,COL,120,115,10,5,15,0,9,0,669022.0,MacKenzie Gore,570632.0,José Ureña,669022.0,570632.0,19,Coors Field,night,R
718670,2023-04-08,2023,TOR,LAA,141,108,4,3,7,0,9,0,605135.0,Chris Bassitt,663776.0,Patrick Sandoval,605135.0,623474.0,1,Angel Stadium,night,R
718671,2023-04-08,2023,LAD,ARI,119,109,3,6,9,1,9,0,477132.0,Clayton Kershaw,518516.0,Madison Bumgarner,686753.0,477132.0,15,Chase Field,night,R
718666,2023-04-08,2023,HOU,MIN,117,142,6,9,15,1,9,0,677651.0,Luis Garcia,657746.0,Joe Ryan,657746.0,661527.0,3312,Target Field,day,R
718672,2023-04-08,2023,KC,SF,118,137,6,5,11,0,9,0,663903.0,Brady Singer,640455.0,Sean Manaea,664199.0,666808.0,2395,Oracle Park,day,R
718669,2023-04-08,2023,TEX,CHC,140,112,3,10,13,1,9,0,527048.0,Martín Pérez,657006.0,Justin Steele,657006.0,527048.0,17,Wrigley Field,day,R
718668,2023-04-08,2023,CIN,PHI,113,143,2,3,5,1,9,0,666157.0,Nick Lodolo,663559.0,Bailey Falter,607755.0,664747.0,2681,Citizens Bank Park,day,R
718667,2023-04-08,2023,BOS,DET,111,116,14,5,19,0,9,0,656557.0,Tanner Houck,666214.0,Joey Wentz,656557.0,666214.0,2394,Comerica Park,day,R
718665,2023-04-08,2023,OAK,TB,133,139,0,11,11,1,9,0,660261.0,Shintaro Fujinami,605488.0,Jeffrey Springs,605488.0,660261.0,12,Tropicana Field,day,R
718661,2023-04-08,2023,MIA,NYM,146,121,2,5,7,1,9,0,669432.0,Trevor Rogers,673540.0,Kodai Senga,673540.0,669432.0,3289,Citi Field,day,R
718663,2023-04-08,2023,SEA,CLE,136,114,3,2,5,0,9,0,594835.0,Marco Gonzales,615698.0,Cal Quantrill,594835.0,615698.0,5,Progressive Field,night,R
718662,2023-04-08,2023,CWS,PIT,145,134,11,5,16,0,9,0,605182.0,Mike Clevinger,592826.0,Vince Velasquez,605182.0,592826.0,31,PNC Park,night,R
718664,2023-04-08,2023,NYY,BAL,147,110,4,1,5,0,9,0,666745.0,Jhony Brito,608344.0,Cole Irvin,666745.0,608344.0,2,Oriole Park at Camden Yards,night,R
718660,2023-04-08,2023,STL,MIL,138,158,6,0,6,0,9,0,656756.0,Jordan Montgomery,641778.0,Eric Lauer,656756.0,641778.0,32,American Family Field,night,R
718659,2023-04-08,2023,SD,ATL,135,144,4,1,5,0,9,0,608379.0,Michael Wacha,450203.0,Charlie Morton,608379.0,450203.0,4705,Truist Park,night,R
718656,2023-04-09,2023,LAD,ARI,119,109,8,12,20,1,9,0,592789.0,Noah Syndergaard,605200.0,Zach Davies,669459.0,592789.0,15,Chase Field,night,R
718658,2023-04-09,2023,WSH,COL,120,115,7,6,13,0,9,0,592866.0,Trevor Williams,596295.0,Austin Gomber,592866.0,596295.0,19,Coors Field,night,R
718657,2023-04-09,2023,TOR,LAA,141,108,5,9,14,1,9,0,621244.0,José Berríos,542881.0,Tyler Anderson,642545.0,621244.0,1,Angel Stadium,night,R
718652,2023-04-09,2023,CIN,PHI,113,143,6,4,10,0,9,0,656818.0,Connor Overton,592836.0,Taijuan Walker,643361.0,622554.0,2681,Citizens Bank Park,day,R
718654,2023-04-09,2023,BOS,DET,111,116,4,1,5,0,9,0,676710.0,Kutter Crawford,571510.0,Matthew Boyd,676710.0,571510.0,2394,Comerica Park,day,R
718655,2023-04-09,2023,OAK,TB,133,139,0,11,11,1,9,0,621076.0,James Kaprielian,656876.0,Drew Rasmussen,656876.0,621076.0,12,Tropicana Field,day,R
718653,2023-04-09,2023,CWS,PIT,145,134,0,1,1,1,9,0,656629.0,Michael Kopech,670912.0,Johan Oviedo,670912.0,656629.0,31,PNC Park,day,R
718651,2023-04-09,2023,NYY,BAL,147,110,5,3,8,0,9,0,641482.0,Nestor Cortes,669330.0,Tyler Wells,641482.0,669330.0,2,Oriole Park at Camden Yards,day,R
718646,2023-04-09,2023,SEA,CLE,136,114,6,7,13,1,12,1,669923.0,George Kirby,668676.0,Zach Plesac,682120.0,682171.0,5,Progressive Field,day,R
718647,2023-04-09,2023,MIA,NYM,146,121,7,2,9,0,9,0,666129.0,Braxton Garrett,471911.0,Carlos Carrasco,656945.0,471911.0,3289,Citi Field,day,R
718649,2023-04-09,2023,HOU,MIN,117,142,5,1,6,0,9,0,686613.0,Hunter Brown,641816.0,Tyler Mahle,686613.0,641816.0,3312,Target Field,day,R
718650,2023-04-09,2023,STL,MIL,138,158,1,6,7,1,9,0,663765.0,Jake Woodford,642547.0,Freddy Peralta,642547.0,663765.0,32,American Family Field,day,R
718642,2023-04-09,2023,TEX,CHC,140,112,8,2,10,0,9,0,592351.0,Jon Gray,592791.0,Jameson Taillon,592351.0,592791.0,17,Wrigley Field,day,R
718645,2023-04-09,2023,WSH,COL,120,115,6,7,13,1,9,0,641771.0,Chad Kuhl,663372.0,Ryan Feltner,659275.0,541640.0,19,Coors Field,day,R
718643,2023-04-09,2023,KC,SF,118,137,1,3,4,1,9,0,663460.0,Kris Bubic,543101.0,Anthony DeSclafani,605154.0,642232.0,2395,Oracle Park,day,R
718644,2023-04-09,2023,TOR,LAA,141,108,12,11,23,0,10,1,579328.0,Yusei Kikuchi,672282.0,Reid Detmers,605447.0,608032.0,1,Angel Stadium,day,R
718639,2023-04-09,2023,LAD,ARI,119,109,6,11,17,1,9,0,675627.0,Michael Grove,669194.0,Ryne Nelson,669194.0,675627.0,15,Chase Field,day,R
718648,2023-04-09,2023,SD,ATL,135,144,10,2,12,0,9,0,607625.0,Seth Lugo,689266.0,Dylan Dodd,607625.0,689266.0,4705,Truist Park,night,R
718640,2023-04-10,2023,CWS,MIN,145,142,4,3,7,0,9,0,656302.0,Dylan Cease,628317.0,Kenta Maeda,656302.0,628317.0,3312,Target Field,day,R
718637,2023-04-10,2023,NYY,CLE,147,114,2,3,5,1,9,0,593334.0,Domingo Germán,669456.0,Shane Bieber,669456.0,641656.0,5,Progressive Field,night,R
718635,2023-04-10,2023,OAK,BAL,133,110,1,5,6,1,9,0,676664.0,JP Sears,502043.0,Kyle Gibson,502043.0,676664.0,2,Oriole Park at Camden Yards,night,R
718632,2023-04-10,2023,HOU,PIT,117,134,8,2,10,0,9,0,664285.0,Framber Valdez,672710.0,Roansy Contreras,664285.0,672710.0,31,PNC Park,night,R
718638,2023-04-10,2023,BOS,TB,111,139,0,1,1,1,9,0,601713.0,Nick Pivetta,656222.0,Jalen Beeks,621363.0,455119.0,12,Tropicana Field,night,R
718633,2023-04-10,2023,MIA,PHI,146,143,3,15,18,1,9,0,645261.0,Sandy Alcantara,621381.0,Matt Strahm,621381.0,645261.0,2681,Citizens Bank Park,night,R
718634,2023-04-10,2023,SD,NYM,135,121,0,5,5,1,9,0,506433.0,Yu Darvish,453286.0,Max Scherzer,453286.0,506433.0,3289,Citi Field,night,R
718636,2023-04-10,2023,CIN,ATL,113,144,4,5,9,1,10,1,668933.0,Graham Ashcraft,693821.0,Bryce Elder,669276.0,571882.0,4705,Truist Park,night,R
718628,2023-04-10,2023,SEA,CHC,136,112,2,3,5,1,10,1,622491.0,Luis Castillo,592767.0,Drew Smyly,624522.0,666374.0,17,Wrigley Field,night,R
718630,2023-04-11,2023,KC,TEX,118,140,2,11,13,1,9,0,425844.0,Zack Greinke,571760.0,Andrew Heaney,571760.0,425844.0,5325,Globe Life Field,night,R
718629,2023-04-11,2023,STL,COL,138,115,4,7,11,1,9,0,571927.0,Steven Matz,608566.0,Germán Márquez,608566.0,571927.0,19,Coors Field,night,R
