game_id,game_date,season,away_team,home_team,away_team_id,home_team_id,away_score,home_score,total_runs,home_win,innings,extra_innings,away_starter_id,away_starter_name,home_starter_id,home_starter_name,winning_pitcher_id,losing_pitcher_id,venue_id,venue_name,day_night,game_type
634627,2021-04-01,2021,BAL,BOS,110,111,0,0,0,0,9,0,607644.0,John Means,543135.0,Nathan Eovaldi,,,3,Fenway Park,day,R
634647,2021-04-01,2021,NYM,WSH,121,120,0,0,0,0,9,0,594798.0,Jacob deGrom,453286.0,Max Scherzer,,,3309,Nationals Park,night,R
634627,2021-04-02,2021,BAL,BOS,110,111,3,0,3,0,9,0,607644.0,John Means,543135.0,Nathan Eovaldi,607644.0,543135.0,3,Fenway Park,day,R
634602,2021-04-02,2021,TB,MIA,139,146,6,4,10,0,9,0,642232.0,Ryan Yarbrough,641154.0,Pablo López,552640.0,542914.0,4169,loanDepot park,night,R
634653,2021-04-03,2021,LAD,COL,119,115,11,6,17,0,9,0,545333.0,Trevor Bauer,622608.0,Antonio Senzatela,545333.0,622608.0,19,Coors Field,night,R
634631,2021-04-03,2021,CWS,LAA,145,108,12,8,20,0,9,0,572971.0,Dallas Keuchel,571760.0,Andrew Heaney,656629.0,571760.0,1,Angel Stadium,night,R
634605,2021-04-03,2021,HOU,OAK,117,133,9,5,14,0,9,0,664299.0,Cristian Javier,666200.0,Jesús Luzardo,650556.0,666200.0,10,Oakland Coliseum,night,R
634576,2021-04-03,2021,ARI,SD,109,135,2,4,6,1,9,0,518876.0,Merrill Kelly,605483.0,Blake Snell,641941.0,518876.0,2680,Petco Park,night,R
634578,2021-04-03,2021,SF,SEA,137,136,6,3,9,0,9,0,456501.0,Johnny Cueto,579328.0,Yusei Kikuchi,593974.0,608716.0,680,T-Mobile Park,night,R
634644,2021-04-03,2021,TOR,NYY,141,147,3,5,8,1,9,0,548389.0,Ross Stripling,446372.0,Corey Kluber,642528.0,548389.0,3313,Yankee Stadium,day,R
634577,2021-04-03,2021,BAL,BOS,110,111,4,2,6,0,9,0,518774.0,Matt Harvey,656557.0,Tanner Houck,592644.0,656557.0,3,Fenway Park,day,R
634573,2021-04-03,2021,CLE,DET,114,116,2,5,7,1,9,0,668676.0,Zach Plesac,527054.0,Julio Teheran,527054.0,668676.0,2394,Comerica Park,day,R
634604,2021-04-03,2021,TEX,KC,140,118,4,11,15,1,9,0,685503.0,Kohei Arihara,501985.0,Mike Minor,501985.0,622250.0,7,Kauffman Stadium,day,R
634643,2021-04-03,2021,PIT,CHC,134,112,1,5,6,1,9,0,542881.0,Tyler Anderson,453562.0,Jake Arrieta,453562.0,542881.0,17,Wrigley Field,day,R
634580,2021-04-03,2021,ATL,PHI,144,143,0,4,4,1,9,0,450203.0,Charlie Morton,554430.0,Zack Wheeler,554430.0,450203.0,2681,Citizens Bank Park,day,R
634629,2021-04-03,2021,HOU,OAK,117,133,9,1,10,0,9,0,621121.0,Lance McCullers Jr.,608344.0,Cole Irvin,621121.0,608344.0,10,Oakland Coliseum,day,R
634654,2021-04-03,2021,STL,CIN,138,113,6,9,15,1,9,0,425794.0,Adam Wainwright,641816.0,Tyler Mahle,641816.0,425794.0,2602,Great American Ball Park,day,R
634596,2021-04-03,2021,TB,MIA,139,146,7,12,19,1,9,0,448179.0,Rich Hill,622694.0,Elieser Hernández,542947.0,502042.0,4169,loanDepot park,night,R
634575,2021-04-03,2021,MIN,MIL,142,158,2,0,2,0,9,0,621244.0,José Berríos,669203.0,Corbin Burnes,621244.0,669203.0,32,American Family Field,night,R
634633,2021-04-04,2021,LAD,COL,119,115,6,5,11,0,9,0,621111.0,Walker Buehler,592351.0,Jon Gray,595014.0,571710.0,19,Coors Field,night,R
634623,2021-04-04,2021,ARI,SD,109,135,0,7,7,1,9,0,592761.0,Caleb Smith,605397.0,Joe Musgrove,605397.0,592761.0,2680,Petco Park,night,R
634646,2021-04-04,2021,CWS,LAA,145,108,3,5,8,1,9,0,458681.0,Lance Lynn,502171.0,Alex Cobb,448855.0,605359.0,1,Angel Stadium,night,R
634639,2021-04-04,2021,SF,SEA,137,136,0,4,4,1,9,0,657277.0,Logan Webb,623167.0,Chris Flexen,623167.0,657277.0,680,T-Mobile Park,night,R
634620,2021-04-03,2021,NYM,WSH,121,120,0,0,0,0,9,0,,,,,,,3309,Nationals Park,day,R
634617,2021-04-04,2021,ATL,PHI,144,143,1,2,3,1,9,0,666120.0,Ian Anderson,621107.0,Zach Eflin,621237.0,455119.0,2681,Citizens Bank Park,day,R
634607,2021-04-04,2021,TOR,NYY,141,147,3,1,4,0,9,0,643615.0,T.J. Zeuch,593334.0,Domingo Germán,621366.0,593334.0,3313,Yankee Stadium,day,R
634610,2021-04-04,2021,BAL,BOS,110,111,11,3,14,0,9,0,669145.0,Bruce Zimmermann,572070.0,Garrett Richards,669145.0,572070.0,3,Fenway Park,day,R
634611,2021-04-04,2021,CLE,DET,114,116,9,3,12,0,9,0,650644.0,Aaron Civale,669373.0,Tarik Skubal,650644.0,596057.0,2394,Comerica Park,day,R
634560,2021-04-04,2021,STL,CIN,138,113,1,12,13,1,9,0,593372.0,Carlos Martinez,656546.0,Jeff Hoffman,656546.0,593372.0,2602,Great American Ball Park,day,R
634593,2021-04-04,2021,TEX,KC,140,118,7,3,10,0,9,0,543475.0,Jordan Lyles,663903.0,Brady Singer,543475.0,663903.0,7,Kauffman Stadium,day,R
634597,2021-04-04,2021,MIN,MIL,142,158,8,2,10,0,9,0,501381.0,Michael Pineda,605288.0,Adrian Houser,501381.0,605288.0,32,American Family Field,day,R
634613,2021-04-04,2021,PIT,CHC,134,112,3,4,7,1,9,0,656605.0,Mitch Keller,605200.0,Zach Davies,605200.0,656605.0,17,Wrigley Field,day,R
634557,2021-04-04,2021,LAD,COL,119,115,4,2,6,0,9,0,628711.0,Julio Urías,596295.0,Austin Gomber,628711.0,596295.0,19,Coors Field,day,R
634651,2021-04-04,2021,HOU,OAK,117,133,9,2,11,0,9,0,664353.0,José Urquidy,640455.0,Sean Manaea,656232.0,640455.0,10,Oakland Coliseum,day,R
634572,2021-04-04,2021,ARI,SD,109,135,3,1,4,0,9,0,642203.0,Taylor Widener,663978.0,Chris Paddack,642203.0,663978.0,2680,Petco Park,day,R
634637,2021-04-05,2021,CWS,LAA,145,108,4,7,11,1,9,0,656302.0,Dylan Cease,660271.0,Shohei Ohtani,628452.0,614179.0,1,Angel Stadium,night,R
634556,2021-04-04,2021,NYM,WSH,121,120,0,0,0,0,9,0,,,,,,,3309,Nationals Park,day,R
634588,2021-04-05,2021,MIN,DET,142,116,15,6,21,0,9,0,533167.0,Matt Shoemaker,570632.0,José Ureña,533167.0,570632.0,2394,Comerica Park,day,R
634612,2021-04-05,2021,TOR,TEX,141,140,6,2,8,0,9,0,571927.0,Steven Matz,592314.0,Mike Foltynewicz,571927.0,592314.0,5325,Globe Life Field,day,R
634616,2021-04-05,2021,KC,CLE,118,114,3,0,3,0,9,0,518633.0,Danny Duffy,663531.0,Logan Allen,518633.0,663531.0,5,Progressive Field,day,R
634587,2021-04-05,2021,BAL,NYY,110,147,0,7,7,1,9,0,605347.0,Jorge López,656756.0,Jordan Montgomery,656756.0,605347.0,3313,Yankee Stadium,night,R
634558,2021-04-05,2021,PIT,CIN,134,113,3,5,8,1,9,0,664141.0,JT Brubaker,592254.0,José De León,448281.0,607572.0,2602,Great American Ball Park,night,R
634562,2021-04-05,2021,STL,MIA,138,146,4,1,5,0,9,0,594965.0,Daniel Ponce de Leon,669432.0,Trevor Rogers,594965.0,669432.0,4169,loanDepot park,night,R
634606,2021-04-05,2021,NYM,PHI,121,143,3,5,8,1,9,0,594798.0,Jacob deGrom,519043.0,Matt Moore,641401.0,543507.0,2681,Citizens Bank Park,night,R
634601,2021-04-05,2021,TB,BOS,139,111,2,11,13,1,9,0,608379.0,Michael Wacha,601713.0,Nick Pivetta,601713.0,608379.0,3,Fenway Park,night,R
634566,2021-04-05,2021,MIL,CHC,158,112,3,5,8,1,9,0,474463.0,Brett Anderson,592866.0,Trevor Williams,592866.0,474463.0,17,Wrigley Field,night,R
634552,2021-04-06,2021,HOU,LAA,117,108,6,7,13,1,9,0,677651.0,Luis Garcia,500779.0,Jose Quintana,453265.0,501925.0,1,Angel Stadium,night,R
634600,2021-04-06,2021,LAD,OAK,119,133,10,3,13,0,9,0,669160.0,Dustin May,593423.0,Frankie Montas,669160.0,593423.0,10,Oakland Coliseum,night,R
634591,2021-04-06,2021,SF,SD,137,135,3,2,5,0,9,0,543101.0,Anthony DeSclafani,670970.0,Adrian Morejon,670056.0,489334.0,2680,Petco Park,night,R
634551,2021-04-06,2021,CWS,SEA,145,136,6,0,6,0,9,0,607074.0,Carlos Rodón,656954.0,Justus Sheffield,607074.0,656954.0,680,T-Mobile Park,night,R
634595,2021-04-05,2021,ATL,WSH,144,120,0,0,0,0,9,0,592767.0,Drew Smyly,,,,,3309,Nationals Park,day,R
634603,2021-04-06,2021,MIN,DET,142,116,3,4,7,1,10,1,457918.0,J.A. Happ,663554.0,Casey Mize,642397.0,570663.0,2394,Comerica Park,day,R
634624,2021-04-06,2021,ATL,WSH,144,120,5,6,11,1,9,0,592767.0,Drew Smyly,453286.0,Max Scherzer,543339.0,519293.0,3309,Nationals Park,day,R
634586,2021-04-06,2021,HOU,LAA,117,108,4,2,6,0,9,0,425844.0,Zack Greinke,605164.0,Dylan Bundy,519151.0,628452.0,1,Angel Stadium,day,R
634599,2021-04-06,2021,BAL,NYY,110,147,2,7,9,1,9,0,665152.0,Dean Kremer,543037.0,Gerrit Cole,543037.0,665152.0,3313,Yankee Stadium,night,R
634530,2021-04-06,2021,PIT,CIN,134,113,1,14,15,1,9,0,502239.0,Trevor Cahill,489119.0,Wade Miley,489119.0,502239.0,2602,Great American Ball Park,night,R
634594,2021-04-06,2021,STL,MIA,138,146,4,2,6,0,9,0,607231.0,John Gant,645261.0,Sandy Alcantara,664854.0,645261.0,4169,loanDepot park,night,R
634608,2021-04-06,2021,NYM,PHI,121,143,8,4,12,0,9,0,573186.0,Marcus Stroman,502624.0,Chase Anderson,573186.0,502624.0,2681,Citizens Bank Park,night,R
634590,2021-04-06,2021,TB,BOS,139,111,5,6,11,1,12,1,607192.0,Tyler Glasnow,527048.0,Martín Pérez,570488.0,657044.0,3,Fenway Park,night,R
634559,2021-04-06,2021,MIL,CHC,158,112,4,0,4,0,9,0,642547.0,Freddy Peralta,640470.0,Adbert Alzolay,642547.0,640470.0,17,Wrigley Field,night,R
634635,2021-04-07,2021,TOR,TEX,141,140,4,7,11,1,9,0,543699.0,Tanner Roark,641540.0,Dane Dunning,641540.0,543699.0,5325,Globe Life Field,night,R
634619,2021-04-07,2021,ARI,COL,109,115,10,8,18,0,13,1,596133.0,Luke Weaver,608566.0,Germán Márquez,676840.0,641386.0,19,Coors Field,night,R
634628,2021-04-07,2021,LAD,OAK,119,133,5,1,6,0,9,0,477132.0,Clayton Kershaw,605135.0,Chris Bassitt,477132.0,605135.0,10,Oakland Coliseum,night,R
634529,2021-04-07,2021,SF,SD,137,135,1,3,4,1,9,0,592717.0,Aaron Sanchez,506433.0,Yu Darvish,605309.0,605538.0,2680,Petco Park,night,R
634609,2021-04-07,2021,CWS,SEA,145,136,10,4,14,0,9,0,608337.0,Lucas Giolito,572020.0,James Paxton,608337.0,676606.0,680,T-Mobile Park,night,R
634527,2021-04-07,2021,ATL,WSH,144,120,7,6,13,0,7,0,608331.0,Max Fried,607200.0,Erick Fedde,458708.0,607200.0,3309,Nationals Park,day,R
634595,2021-04-07,2021,ATL,WSH,144,120,2,0,2,0,7,0,660623.0,Huascar Ynoa,544931.0,Stephen Strasburg,592426.0,663432.0,3309,Nationals Park,day,R
634570,2021-04-07,2021,PIT,CIN,134,113,4,11,15,1,9,0,641771.0,Chad Kuhl,622491.0,Luis Castillo,622491.0,641771.0,2602,Great American Ball Park,day,R
634589,2021-04-07,2021,KC,CLE,118,114,2,4,6,1,9,0,596001.0,Jakob Junis,669456.0,Shane Bieber,661403.0,518813.0,5,Progressive Field,day,R
634641,2021-04-07,2021,TB,BOS,139,111,2,9,11,1,9,0,642232.0,Ryan Yarbrough,543135.0,Nathan Eovaldi,543135.0,642232.0,3,Fenway Park,day,R
634598,2021-04-07,2021,MIN,DET,142,116,3,2,5,0,9,0,628317.0,Kenta Maeda,571510.0,Matthew Boyd,628317.0,571510.0,2394,Comerica Park,day,R
634583,2021-04-07,2021,TOR,TEX,141,140,1,2,3,1,9,0,547943.0,Hyun Jin Ryu,502043.0,Kyle Gibson,502043.0,547943.0,5325,Globe Life Field,day,R
634549,2021-04-07,2021,MIL,CHC,158,112,4,2,6,0,10,1,605540.0,Brandon Woodruff,543294.0,Kyle Hendricks,623352.0,519443.0,17,Wrigley Field,day,R
634567,2021-04-07,2021,LAD,OAK,119,133,3,4,7,1,10,1,545333.0,Trevor Bauer,666200.0,Jesús Luzardo,433589.0,519076.0,10,Oakland Coliseum,day,R
634626,2021-04-07,2021,NYM,PHI,121,143,2,8,10,1,9,0,656849.0,David Peterson,605400.0,Aaron Nola,641401.0,656849.0,2681,Citizens Bank Park,day,R
634563,2021-04-07,2021,SF,SD,137,135,3,2,5,0,10,1,592332.0,Kevin Gausman,605483.0,Blake Snell,459429.0,657612.0,2680,Petco Park,day,R
634592,2021-04-07,2021,CWS,SEA,145,136,4,8,12,1,9,0,572971.0,Dallas Keuchel,643290.0,Justin Dunn,676684.0,641582.0,680,T-Mobile Park,day,R
634585,2021-04-07,2021,STL,MIA,138,146,7,0,7,0,9,0,656427.0,Jack Flaherty,641154.0,Pablo López,656427.0,641154.0,4169,loanDepot park,day,R
634539,2021-04-07,2021,BAL,NYY,110,147,4,3,7,0,11,1,607644.0,John Means,592791.0,Jameson Taillon,491624.0,643338.0,3313,Yankee Stadium,night,R
634542,2021-04-08,2021,ARI,COL,109,115,0,8,8,1,9,0,518516.0,Madison Bumgarner,622608.0,Antonio Senzatela,622608.0,518516.0,19,Coors Field,night,R
634584,2021-04-08,2021,MIA,NYM,146,121,2,3,5,1,9,0,663734.0,Nick Neidert,592836.0,Taijuan Walker,621242.0,542914.0,3289,Citi Field,day,R
634555,2021-04-08,2021,CHC,PIT,112,134,4,2,6,0,9,0,453562.0,Jake Arrieta,542881.0,Tyler Anderson,453562.0,542881.0,31,PNC Park,day,R
634544,2021-04-08,2021,BOS,BAL,111,110,7,3,10,0,9,0,593958.0,Eduardo Rodriguez,518774.0,Matt Harvey,593958.0,518774.0,2,Oriole Park at Camden Yards,day,R
634564,2021-04-08,2021,ARI,COL,109,115,3,7,10,1,9,0,518876.0,Merrill Kelly,592351.0,Jon Gray,592351.0,518876.0,19,Coors Field,day,R
634550,2021-04-08,2021,SEA,MIN,136,142,2,10,12,1,9,0,594835.0,Marco Gonzales,621244.0,José Berríos,621244.0,594835.0,3312,Target Field,day,R
634565,2021-04-08,2021,KC,CWS,118,145,0,6,6,1,9,0,641745.0,Brad Keller,458681.0,Lance Lynn,458681.0,641745.0,4,Guaranteed Rate Field,day,R
634568,2021-04-08,2021,MIL,STL,158,138,1,3,4,1,9,0,669203.0,Corbin Burnes,425794.0,Adam Wainwright,606149.0,656876.0,2889,Busch Stadium,day,R
634545,2021-04-08,2021,LAA,TOR,108,141,7,5,12,0,11,1,656288.0,Griffin Canning,548389.0,Ross Stripling,448855.0,621366.0,2536,TD Ballpark,night,R
634546,2021-04-09,2021,OAK,HOU,133,117,2,6,8,1,9,0,608344.0,Cole Irvin,664299.0,Cristian Javier,664299.0,608344.0,2392,Minute Maid Park,night,R
634499,2021-04-09,2021,NYY,TB,147,139,5,10,15,1,9,0,446372.0,Corey Kluber,448179.0,Rich Hill,448179.0,446372.0,12,Tropicana Field,day,R
634533,2021-04-09,2021,WSH,LAD,120,119,0,1,1,1,9,0,605452.0,Joe Ross,621111.0,Walker Buehler,621111.0,501593.0,22,Dodger Stadium,day,R
634494,2021-04-09,2021,COL,SF,115,137,1,3,4,1,9,0,596295.0,Austin Gomber,456501.0,Johnny Cueto,456501.0,596295.0,2395,Oracle Park,day,R
634512,2021-04-09,2021,LAA,TOR,108,141,7,1,8,0,9,0,571760.0,Andrew Heaney,475479.0,David Phelps,571760.0,643615.0,2536,TD Ballpark,night,R
634505,2021-04-09,2021,DET,CLE,116,114,1,4,5,1,9,0,527054.0,Julio Teheran,668676.0,Zach Plesac,668676.0,502706.0,5,Progressive Field,night,R
634534,2021-04-09,2021,PHI,ATL,143,144,1,8,9,1,9,0,554430.0,Zack Wheeler,450203.0,Charlie Morton,450203.0,554430.0,4705,Truist Park,night,R
634478,2021-04-10,2021,SD,TEX,135,140,3,0,3,0,9,0,605397.0,Joe Musgrove,685503.0,Kohei Arihara,605397.0,685503.0,5325,Globe Life Field,night,R
634537,2021-04-10,2021,OAK,HOU,133,117,6,2,8,0,9,0,640455.0,Sean Manaea,621121.0,Lance McCullers Jr.,433589.0,650556.0,2392,Minute Maid Park,night,R
634540,2021-04-10,2021,CIN,ARI,113,109,6,5,11,0,10,1,641816.0,Tyler Mahle,642203.0,Taylor Widener,672335.0,622065.0,15,Chase Field,night,R
632201,2021-04-10,2021,MIA,NYM,146,121,3,0,3,0,9,0,669432.0,Trevor Rogers,594798.0,Jacob deGrom,669432.0,594798.0,3289,Citi Field,day,R
632217,2021-04-10,2021,NYY,TB,147,139,0,4,4,1,9,0,593334.0,Domingo Germán,502042.0,Chris Archer,552640.0,593334.0,12,Tropicana Field,day,R
632205,2021-04-10,2021,SEA,MIN,136,142,4,3,7,0,10,1,579328.0,Yusei Kikuchi,501381.0,Michael Pineda,608665.0,573124.0,3312,Target Field,day,R
632222,2021-04-10,2021,MIL,STL,158,138,9,5,14,0,9,0,605288.0,Adrian Houser,593372.0,Carlos Martinez,605288.0,593372.0,2889,Busch Stadium,day,R
632202,2021-04-10,2021,OAK,HOU,133,117,7,3,10,0,9,0,593423.0,Frankie Montas,664353.0,José Urquidy,593423.0,664353.0,2392,Minute Maid Park,day,R
632169,2021-04-10,2021,COL,SF,115,137,3,4,7,1,9,0,592346.0,Chi Chi González,657277.0,Logan Webb,670056.0,641386.0,2395,Oracle Park,day,R
632218,2021-04-10,2021,DET,CLE,116,114,3,11,14,1,9,0,669373.0,Tarik Skubal,650644.0,Aaron Civale,650644.0,669373.0,5,Progressive Field,night,R
632195,2021-04-10,2021,CHC,PIT,112,134,2,8,10,1,9,0,605200.0,Zach Davies,656605.0,Mitch Keller,656605.0,605200.0,31,PNC Park,night,R
634491,2021-04-10,2021,BOS,BAL,111,110,6,4,10,0,10,1,572070.0,Garrett Richards,669145.0,Bruce Zimmermann,598264.0,622253.0,2,Oriole Park at Camden Yards,night,R
632193,2021-04-10,2021,SD,TEX,135,140,7,4,11,0,9,0,663978.0,Chris Paddack,543475.0,Jordan Lyles,677960.0,605138.0,5325,Globe Life Field,night,R
632227,2021-04-10,2021,LAA,TOR,108,141,1,15,16,1,9,0,500779.0,Jose Quintana,571927.0,Steven Matz,571927.0,500779.0,2536,TD Ballpark,night,R
634524,2021-04-10,2021,PHI,ATL,143,144,4,5,9,1,9,0,621107.0,Zach Eflin,666120.0,Ian Anderson,656794.0,605151.0,4705,Truist Park,night,R
634484,2021-04-11,2021,CIN,ARI,113,109,3,8,11,1,9,0,656546.0,Jeff Hoffman,642092.0,Riley Smith,642092.0,656546.0,15,Chase Field,night,R
632191,2021-04-11,2021,WSH,LAD,120,119,5,9,14,1,9,0,571578.0,Patrick Corbin,628711.0,Julio Urías,628711.0,571578.0,22,Dodger Stadium,night,R
634656,2021-04-10,2021,KC,CWS,118,145,0,0,0,0,9,0,501985.0,Mike Minor,656302.0,Dylan Cease,,,4,Guaranteed Rate Field,day,R
632200,2021-04-11,2021,BOS,BAL,111,110,14,9,23,0,9,0,601713.0,Nick Pivetta,605347.0,Jorge López,601713.0,605347.0,2,Oriole Park at Camden Yards,day,R
632225,2021-04-11,2021,CHC,PIT,112,134,1,7,8,1,9,0,592866.0,Trevor Williams,664141.0,JT Brubaker,664141.0,592866.0,31,PNC Park,day,R
632228,2021-04-11,2021,DET,CLE,116,114,2,5,7,1,9,0,570632.0,José Ureña,663531.0,Logan Allen,663531.0,570632.0,5,Progressive Field,day,R
632192,2021-04-11,2021,MIA,NYM,146,121,5,6,11,1,9,0,622694.0,Elieser Hernández,592836.0,Taijuan Walker,544727.0,571670.0,3289,Citi Field,day,R
632232,2021-04-11,2021,NYY,TB,147,139,8,4,12,0,10,1,656756.0,Jordan Montgomery,641703.0,Brent Honeywell,547973.0,543521.0,12,Tropicana Field,day,R
632215,2021-04-11,2021,SEA,MIN,136,142,8,6,14,0,9,0,623167.0,Chris Flexen,533167.0,Matt Shoemaker,608716.0,517008.0,3312,Target Field,day,R
632170,2021-04-11,2021,KC,CWS,118,145,4,3,7,0,10,1,501985.0,Mike Minor,656302.0,Dylan Cease,518813.0,676979.0,4,Guaranteed Rate Field,day,R
632196,2021-04-11,2021,MIL,STL,158,138,9,3,12,0,9,0,474463.0,Brett Anderson,594965.0,Daniel Ponce de Leon,474463.0,594965.0,2889,Busch Stadium,day,R
632233,2021-04-11,2021,SD,TEX,135,140,2,0,2,0,9,0,670970.0,Adrian Morejon,592314.0,Mike Foltynewicz,489334.0,592314.0,5325,Globe Life Field,day,R
632188,2021-04-11,2021,COL,SF,115,137,0,4,4,1,9,0,608566.0,Germán Márquez,543101.0,Anthony DeSclafani,543101.0,608566.0,2395,Oracle Park,day,R
632209,2021-04-11,2021,CIN,ARI,113,109,0,7,7,1,9,0,592254.0,José De León,596133.0,Luke Weaver,596133.0,592254.0,15,Chase Field,day,R
632214,2021-04-11,2021,WSH,LAD,120,119,0,3,3,1,9,0,453286.0,Max Scherzer,477132.0,Clayton Kershaw,477132.0,453286.0,22,Dodger Stadium,day,R
632207,2021-04-11,2021,PHI,ATL,143,144,7,6,13,0,9,0,519043.0,Matt Moore,592767.0,Drew Smyly,621237.0,519293.0,4705,Truist Park,night,R
632208,2021-04-11,2021,LAA,TOR,108,141,0,0,0,0,9,0,502171.0,Alex Cobb,543699.0,Tanner Roark,,,2536,TD Ballpark,day,R
632198,2021-04-12,2021,SD,PIT,135,134,6,2,8,0,9,0,506433.0,Yu Darvish,502239.0,Trevor Cahill,506433.0,665854.0,31,PNC Park,night,R
632203,2021-04-12,2021,NYY,TOR,147,141,3,1,4,0,9,0,543037.0,Gerrit Cole,592662.0,Robbie Ray,543037.0,592662.0,2536,TD Ballpark,night,R
632204,2021-04-12,2021,TEX,TB,140,139,0,1,1,1,9,0,641540.0,Dane Dunning,607192.0,Tyler Glasnow,607192.0,621368.0,12,Tropicana Field,night,R
632219,2021-04-12,2021,MIA,ATL,146,144,5,3,8,0,10,1,645261.0,Sandy Alcantara,660623.0,Huascar Ynoa,554340.0,657097.0,4705,Truist Park,night,R
632221,2021-04-12,2021,CHC,MIL,112,158,3,6,9,1,9,0,640470.0,Adbert Alzolay,642547.0,Freddy Peralta,642547.0,640470.0,32,American Family Field,night,R
632230,2021-04-12,2021,WSH,STL,120,138,5,2,7,0,9,0,607200.0,Erick Fedde,607231.0,John Gant,640448.0,607231.0,2889,Busch Stadium,night,R
632220,2021-04-13,2021,DET,HOU,116,117,6,2,8,0,9,0,663554.0,Casey Mize,425844.0,Zack Greinke,663554.0,425844.0,2392,Minute Maid Park,night,R
632197,2021-04-13,2021,LAA,KC,108,118,10,3,13,0,9,0,502171.0,Alex Cobb,663903.0,Brady Singer,502171.0,663903.0,7,Kauffman Stadium,night,R
632216,2021-04-13,2021,CLE,CWS,114,145,3,4,7,1,9,0,663474.0,Triston McKenzie,572971.0,Dallas Keuchel,676051.0,661403.0,4,Guaranteed Rate Field,night,R
632231,2021-04-13,2021,OAK,ARI,133,109,9,5,14,0,9,0,605135.0,Chris Bassitt,518516.0,Madison Bumgarner,605135.0,518516.0,15,Chase Field,night,R
634648,2021-04-13,2021,CIN,SF,113,137,3,0,3,0,9,0,489119.0,Wade Miley,592717.0,Aaron Sanchez,489119.0,592717.0,2395,Oracle Park,night,R
632223,2021-04-12,2021,BOS,MIN,111,142,0,0,0,0,9,0,,,,,,,3312,Target Field,day,R
632224,2021-04-12,2021,SEA,BAL,136,110,0,0,0,0,9,0,656954.0,Justus Sheffield,665152.0,Dean Kremer,,,2,Oriole Park at Camden Yards,night,R
632226,2021-04-12,2021,PHI,NYM,143,121,0,0,0,0,9,0,502624.0,Chase Anderson,656849.0,David Peterson,,,3289,Citi Field,night,R
632190,2021-04-13,2021,BOS,MIN,111,142,4,2,6,0,9,0,527048.0,Martín Pérez,457918.0,J.A. Happ,493603.0,677976.0,3312,Target Field,day,R
632206,2021-04-13,2021,OAK,ARI,133,109,7,5,12,0,9,0,666200.0,Jesús Luzardo,668678.0,Zac Gallen,433589.0,461872.0,15,Chase Field,day,R
632213,2021-04-13,2021,SEA,BAL,136,110,4,3,7,0,8,0,656954.0,Justus Sheffield,607644.0,John Means,606160.0,656945.0,2,Oriole Park at Camden Yards,night,R
632224,2021-04-13,2021,SEA,BAL,136,110,6,7,13,1,7,0,676606.0,Nick Margevicius,665152.0,Dean Kremer,491624.0,594987.0,2,Oriole Park at Camden Yards,night,R
